RAD	WIND	MINT	MAXT	DOY	VPR	OKTA	RAIN	AHA
990.00	5.32	25.19	31.31	1365	0.99	4	4554	26.19
1010.00	5.97	25.26	30.80	1366	0.89	5	4646	26.26
1005.00	5.00	25.58	30.91	1367	0.99	6	4623	26.58
1000.00	5.81	25.13	30.08	1368	0.89	7	4600	26.13
995.00	5.73	24.03	29.12	1369	0.99	1	4577	25.03
999.00	5.68	24.30	28.69	1370	0.97	2	4595.4	25.30
1001.00	5.84	23.80	28.61	1371	0.95	3	4604.6	24.80
1002.00	5.77	23.90	29.13	1372	1.12	4	4609.2	24.90
1004.00	5.00	24.41	31.48	1373	1	5	4618.4	25.41
1005.00	5.27	25.50	32.41	1374	1.21	6	4623	26.50
1006.00	5.71	26.29	33.16	1375	1.09	7	4627.6	27.29
1030.00	6.97	25.32	31.07	1376	1.03	1	4738	26.32
990.00	5.32	25.19	31.31	1377	0.92	2	4554	26.19
1010.00	5.97	25.26	30.80	1378	0.93	3	4646	26.26
1005.00	5.00	25.58	30.91	1379	0.99	4	4623	26.58
1000.00	5.81	25.13	30.08	1380	0.89	5	4600	26.13
995.00	5.73	24.03	29.12	1381	0.99	6	4577	25.03
999.00	5.68	24.30	28.69	1382	0.97	7	4595.4	25.30
1001.00	5.84	23.80	28.61	1383	0.95	1	4604.6	24.80
1002.00	5.77	23.90	29.13	1384	1.12	2	4609.2	24.90
1004.00	5.00	24.41	31.48	1385	1	3	4618.4	25.41
1005.00	5.27	25.50	32.41	1386	1.21	4	4623	26.50
1006.00	5.71	26.29	33.16	1387	1.09	5	4627.6	27.29
990.00	5.32	25.19	31.31	1388	1.03	6	4554	26.19
1010.00	5.97	25.26	30.80	1389	0.92	7	4646	26.26
1005.00	5.00	25.58	30.91	1390	0.93	1	4623	26.58
1000.00	5.81	25.13	30.08	1391	0.99	2	4600	26.13
995.00	5.73	24.03	29.12	1392	0.89	3	4577	25.03
999.00	5.68	24.30	28.69	1393	0.99	4	4595.4	25.30
1001.00	5.84	23.80	28.61	1394	0.97	5	4604.6	24.80
1002.00	5.77	23.90	29.13	1395	0.95	6	4609.2	24.90
1004.00	5.00	24.41	31.48	1396	1.12	7	4618.4	25.41
1005.00	5.27	25.50	32.41	1397	1	1	4623	26.50
1006.00	5.71	26.29	33.16	1398	1.21	2	4627.6	27.29
1030.00	6.97	25.32	31.07	1399	1.09	3	4738	26.32
990.00	5.32	25.19	31.31	1400	1.03	4	4554	26.19
1010.00	5.97	25.26	30.80	1401	0.92	5	4646	26.26
1005.00	5.00	25.58	30.91	1402	0.93	6	4623	26.58
1000.00	5.81	25.13	30.08	1403	0.99	7	4600	26.13
995.00	5.73	24.03	29.12	1404	0.89	1	4577	25.03
999.00	5.68	24.30	28.69	1405	0.99	2	4595.4	25.30
1001.00	5.84	23.80	28.61	1406	0.89	3	4604.6	24.80
1002.00	5.77	23.90	29.13	1407	0.99	4	4609.2	24.90
1004.00	5.00	24.41	31.48	1408	0.97	5	4618.4	25.41
1005.00	5.27	25.50	32.41	1409	0.95	6	4623	26.50
1006.00	5.71	26.29	33.16	1410	1.12	7	4627.6	27.29
1005.00	5.27	25.50	32.41	1411	1	1	4623	26.50
1006.00	5.71	26.29	33.16	1412	1.21	2	4627.6	27.29
1030.00	6.97	25.32	31.07	1413	1.09	3	4738	26.32
990.00	5.32	25.19	31.31	1414	1.03	4	4554	26.19
1010.00	5.97	25.26	30.80	1415	0.92	5	4646	26.26
1005.00	5.00	25.58	30.91	1416	0.93	6	4623	26.58
1000.00	5.81	25.13	30.08	1417	0.99	7	4600	26.13
995.00	5.73	24.03	29.12	1418	0.89	1	4577	25.03
999.00	5.68	24.30	28.69	1419	0.99	2	4595.4	25.30
1001.00	5.84	23.80	28.61	1420	0.89	3	4604.6	24.80
1002.00	5.77	23.90	29.13	1421	0.99	4	4609.2	24.90
1004.00	5.00	24.41	31.48	1422	0.97	5	4618.4	25.41
1005.00	5.27	25.50	32.41	1423	0.95	6	4623	26.50
1006.00	5.71	26.29	33.16	1424	1.12	7	4627.6	27.29
1005.00	5.00	25.58	30.91	1425	1	1	4623	26.58
1000.00	5.81	25.13	30.08	1426	1.21	2	4600	26.13
995.00	5.73	24.03	29.12	1427	1.09	3	4577	25.03
999.00	5.68	24.30	28.69	1428	1.03	4	4595.4	25.30
1001.00	5.84	23.80	28.61	1429	0.92	5	4604.6	24.80
1002.00	5.77	23.90	29.13	1430	0.93	6	4609.2	24.90
1004.00	5.00	24.41	31.48	1431	0.99	7	4618.4	25.41
1005.00	5.27	25.50	32.41	1432	0.89	1	4623	26.50
1006.00	5.71	26.29	33.16	1433	0.99	2	4627.6	27.29
1030.00	6.97	25.32	31.07	1434	0.97	3	4738	26.32
990.00	5.32	25.19	31.31	1435	0.95	4	4554	26.19
1010.00	5.97	25.26	30.80	1436	1.12	5	4646	26.26
1005.00	5.00	25.58	30.91	1437	1	6	4623	26.58
1000.00	5.81	25.13	30.08	1438	1.21	7	4600	26.13
995.00	5.73	24.03	29.12	1439	1.09	1	4577	25.03
999.00	5.68	24.30	28.69	1440	1.03	2	4595.4	25.30
1001.00	5.84	23.80	28.61	1441	0.92	3	4604.6	24.80
1002.00	5.77	23.90	29.13	1442	0.93	4	4609.2	24.90
1004.00	5.00	24.41	31.48	1443	0.99	5	4618.4	25.41
1005.00	5.27	25.50	32.41	1444	0.89	6	4623	26.50
1006.00	5.71	26.29	33.16	1445	0.99	7	4627.6	27.29
1030.00	6.97	25.32	31.07	1446	0.97	1	4738	26.32
990.00	5.32	25.19	31.31	1447	0.95	2	4554	26.19
1010.00	5.97	25.26	30.80	1448	1.12	3	4646	26.26
1005.00	5.00	25.58	30.91	1449	1	4	4623	26.58
1000.00	5.81	25.13	30.08	1450	1.21	5	4600	26.13
995.00	5.73	24.03	29.12	1451	1.09	6	4577	25.03
999.00	5.68	24.30	28.69	1452	1.03	7	4595.4	25.30
1001.00	5.84	23.80	28.61	1453	0.92	1	4604.6	24.80
1002.00	5.77	23.90	29.13	1454	0.93	2	4609.2	24.90
1004.00	5.00	24.41	31.48	1455	0.99	3	4618.4	25.41
1005.00	5.27	25.50	32.41	1456	0.89	4	4623	26.50
1006.00	5.71	26.29	33.16	1457	0.99	5	4627.6	27.29
1030.00	6.97	25.32	31.07	1458	0.89	6	4738	26.32
990.00	5.32	25.19	31.31	1459	0.99	7	4554	26.19
1010.00	5.97	25.26	30.80	1460	0.97	1	4646	26.26
990.00	5.32	25.19	31.31	1461	0.89	1	4554	26.19
1010.00	5.97	25.26	30.80	1462	0.99	2	4646	26.26
1005.00	5.00	25.58	30.91	1463	0.97	3	4623	26.58
1000.00	5.81	25.13	30.08	1464	0.95	4	4600	26.13
995.00	5.73	24.03	29.12	1465	1.12	5	4577	25.03
999.00	5.68	24.30	28.69	1466	1	6	4595.4	25.30
1001.00	5.84	23.80	28.61	1467	1.21	7	4604.6	24.80
1002.00	5.77	23.90	29.13	1468	1.09	1	4609.2	24.90
1004.00	5.00	24.41	31.48	1469	1.03	2	4618.4	25.41
1005.00	5.27	25.50	32.41	1470	0.92	3	4623	26.50
1006.00	5.71	26.29	33.16	1471	0.93	4	4627.6	27.29
1030.00	6.97	25.32	31.07	1472	0.99	5	4738	26.32
990.00	5.32	25.19	31.31	1473	0.89	6	4554	26.19
1010.00	5.97	25.26	30.80	1474	0.99	7	4646	26.26
1005.00	5.00	25.58	30.91	1475	0.89	1	4623	26.58
1000.00	5.81	25.13	30.08	1476	0.99	2	4600	26.13
995.00	5.73	24.03	29.12	1477	0.97	3	4577	25.03
999.00	5.68	24.30	28.69	1478	0.95	4	4595.4	25.30
1001.00	5.84	23.80	28.61	1479	1.12	5	4604.6	24.80
1002.00	5.77	23.90	29.13	1480	1	6	4609.2	24.90
1004.00	5.00	24.41	31.48	1481	1.21	7	4618.4	25.41
1005.00	5.27	25.50	32.41	1482	1.09	1	4623	26.50
1006.00	5.71	26.29	33.16	1483	1.03	2	4627.6	27.29
1030.00	6.97	25.32	31.07	1484	0.92	3	4738	26.32
990.00	5.32	25.19	31.31	1485	0.93	4	4554	26.19
1010.00	5.97	25.26	30.80	1486	0.99	5	4646	26.26
1005.00	5.00	25.58	30.91	1487	0.89	6	4623	26.58
1000.00	5.81	25.13	30.08	1488	0.99	7	4600	26.13
995.00	5.73	24.03	29.12	1489	0.97	1	4577	25.03
999.00	5.68	24.30	28.69	1490	0.95	2	4595.4	25.30
1001.00	5.84	23.80	28.61	1491	1.12	3	4604.6	24.80
1002.00	5.77	23.90	29.13	1492	1	4	4609.2	24.90
1004.00	5.00	24.41	31.48	1493	1.21	5	4618.4	25.41
1005.00	5.27	25.50	32.41	1494	1.09	6	4623	26.50
1006.00	5.71	26.29	33.16	1495	1.03	7	4627.6	27.29
1030.00	6.97	25.32	31.07	1496	0.92	1	4738	26.32
990.00	5.32	25.19	31.31	1497	0.93	2	4554	26.19
1010.00	5.97	25.26	30.80	1498	0.99	3	4646	26.26
1005.00	5.00	25.58	30.91	1499	0.89	4	4623	26.58
1000.00	5.81	25.13	30.08	1500	0.99	5	4600	26.13
995.00	5.73	24.03	29.12	1501	0.97	6	4577	25.03
999.00	5.68	24.30	28.69	1502	0.95	7	4595.4	25.30
1001.00	5.84	23.80	28.61	1503	1.12	1	4604.6	24.80
1002.00	5.77	23.90	29.13	1504	1	2	4609.2	24.90
1004.00	5.00	24.41	31.48	1505	1.21	3	4618.4	25.41
1005.00	5.27	25.50	32.41	1506	1.09	4	4623	26.50
1006.00	5.71	26.29	33.16	1507	1.03	5	4627.6	27.29
990.00	5.32	25.19	31.31	1508	0.92	6	4554	26.19
1010.00	5.97	25.26	30.80	1509	0.93	7	4646	26.26
1005.00	5.00	25.58	30.91	1510	0.99	1	4623	26.58
1000.00	5.81	25.13	30.08	1511	0.89	2	4600	26.13
995.00	5.73	24.03	29.12	1512	0.99	3	4577	25.03
999.00	5.68	24.30	28.69	1513	0.89	4	4595.4	25.30
1001.00	5.84	23.80	28.61	1514	0.99	5	4604.6	24.80
1002.00	5.77	23.90	29.13	1515	0.97	6	4609.2	24.90
1004.00	5.00	24.41	31.48	1516	0.95	7	4618.4	25.41
1005.00	5.27	25.50	32.41	1517	1.12	1	4623	26.50
1006.00	5.71	26.29	33.16	1518	1	2	4627.6	27.29
1030.00	6.97	25.32	31.07	1519	1.21	3	4738	26.32
990.00	5.32	25.19	31.31	1520	1.09	4	4554	26.19
1010.00	5.97	25.26	30.80	1521	1.03	5	4646	26.26
1005.00	5.00	25.58	30.91	1522	0.92	6	4623	26.58
1000.00	5.81	25.13	30.08	1523	0.93	7	4600	26.13
995.00	5.73	24.03	29.12	1524	0.99	1	4577	25.03
999.00	5.68	24.30	28.69	1525	0.89	2	4595.4	25.30
1001.00	5.84	23.80	28.61	1526	0.99	3	4604.6	24.80
1002.00	5.77	23.90	29.13	1527	0.89	4	4609.2	24.90
1004.00	5.00	24.41	31.48	1528	0.99	5	4618.4	25.41
1005.00	5.27	25.50	32.41	1529	0.97	6	4623	26.50
1006.00	5.71	26.29	33.16	1530	0.95	7	4627.6	27.29
1005.00	5.00	25.58	30.91	1531	1.12	1	4623	26.58
1000.00	5.81	25.13	30.08	1532	1	2	4600	26.13
995.00	5.73	24.03	29.12	1533	1.21	3	4577	25.03
999.00	5.68	24.30	28.69	1534	1.09	4	4595.4	25.30
1001.00	5.84	23.80	28.61	1535	1.03	5	4604.6	24.80
1002.00	5.77	23.90	29.13	1536	0.92	6	4609.2	24.90
1004.00	5.00	24.41	31.48	1537	0.93	7	4618.4	25.41
1005.00	5.27	25.50	32.41	1538	0.99	1	4623	26.50
1006.00	5.71	26.29	33.16	1539	0.89	2	4627.6	27.29
1030.00	6.97	25.32	31.07	1540	0.99	3	4738	26.32
990.00	5.32	25.19	31.31	1541	0.97	4	4554	26.19
1010.00	5.97	25.26	30.80	1542	0.95	5	4646	26.26
1005.00	5.00	25.58	30.91	1543	1.12	6	4623	26.58
1000.00	5.81	25.13	30.08	1544	1	7	4600	26.13
995.00	5.73	24.03	29.12	1545	1.21	1	4577	25.03
999.00	5.68	24.30	28.69	1546	1.09	2	4595.4	25.30
1001.00	5.84	23.80	28.61	1547	1.03	3	4604.6	24.80
1002.00	5.77	23.90	29.13	1548	0.92	4	4609.2	24.90
1004.00	5.00	24.41	31.48	1549	0.93	5	4618.4	25.41
1005.00	5.27	25.50	32.41	1550	0.99	6	4623	26.50
1006.00	5.71	26.29	33.16	1551	0.89	7	4627.6	27.29
1030.00	6.97	25.32	31.07	1552	0.99	1	4738	26.32
990.00	5.32	25.19	31.31	1553	0.97	2	4554	26.19
1010.00	5.97	25.26	30.80	1554	0.95	3	4646	26.26
1005.00	5.00	25.58	30.91	1555	1.12	4	4623	26.58
1000.00	5.81	25.13	30.08	1556	1	5	4600	26.13
995.00	5.73	24.03	29.12	1557	1.21	6	4577	25.03
999.00	5.68	24.30	28.69	1558	1.09	7	4595.4	25.30
1001.00	5.84	23.80	28.61	1559	1.03	1	4604.6	24.80
1002.00	5.77	23.90	29.13	1560	0.92	2	4609.2	24.90
1004.00	5.00	24.41	31.48	1561	0.93	3	4618.4	25.41
1005.00	5.27	25.50	32.41	1562	0.99	4	4623	26.50
1006.00	5.71	26.29	33.16	1563	0.89	5	4627.6	27.29
1030.00	6.97	25.32	31.07	1564	0.99	6	4738	26.32
990.00	5.32	25.19	31.31	1565	0.89	7	4554	26.19
1010.00	5.97	25.26	30.80	1566	0.99	1	4646	26.26
1005.00	5.00	25.58	30.91	1567	0.97	2	4623	26.58
1000.00	5.81	25.13	30.08	1568	0.95	3	4600	26.13
995.00	5.73	24.03	29.12	1569	1.12	4	4577	25.03
999.00	5.68	24.30	28.69	1570	1	5	4595.4	25.30
1001.00	5.84	23.80	28.61	1571	1.21	6	4604.6	24.80
1002.00	5.77	23.90	29.13	1572	1.09	7	4609.2	24.90
1004.00	5.00	24.41	31.48	1573	1.03	1	4618.4	25.41
1005.00	5.27	25.50	32.41	1574	0.92	2	4623	26.50
1006.00	5.71	26.29	33.16	1575	0.93	3	4627.6	27.29
990.00	5.32	25.19	31.31	1576	0.99	4	4554	26.19
1010.00	5.97	25.26	30.80	1577	0.89	5	4646	26.26
1005.00	5.00	25.58	30.91	1578	0.99	6	4623	26.58
1000.00	5.81	25.13	30.08	1579	0.97	7	4600	26.13
995.00	5.73	24.03	29.12	1580	0.95	1	4577	25.03
999.00	5.68	24.30	28.69	1581	1.12	2	4595.4	25.30
1001.00	5.84	23.80	28.61	1582	1	3	4604.6	24.80
1002.00	5.77	23.90	29.13	1583	1.21	4	4609.2	24.90
1004.00	5.00	24.41	31.48	1584	1.09	5	4618.4	25.41
1005.00	5.27	25.50	32.41	1585	1.03	6	4623	26.50
1006.00	5.71	26.29	33.16	1586	0.92	7	4627.6	27.29
1030.00	6.97	25.32	31.07	1587	0.93	1	4738	26.32
990.00	5.32	25.19	31.31	1588	0.99	2	4554	26.19
1010.00	5.97	25.26	30.80	1589	0.89	3	4646	26.26
1005.00	5.00	25.58	30.91	1590	0.99	4	4623	26.58
1000.00	5.81	25.13	30.08	1591	0.97	5	4600	26.13
995.00	5.73	24.03	29.12	1592	0.95	6	4577	25.03
999.00	5.68	24.30	28.69	1593	1.12	7	4595.4	25.30
1001.00	5.84	23.80	28.61	1594	1	1	4604.6	24.80
1002.00	5.77	23.90	29.13	1595	1.21	2	4609.2	24.90
1004.00	5.00	24.41	31.48	1596	1.09	3	4618.4	25.41
1005.00	5.27	25.50	32.41	1597	1.03	4	4623	26.50
1006.00	5.71	26.29	33.16	1598	0.92	5	4627.6	27.29
1005.00	5.27	25.50	32.41	1599	0.93	6	4623	26.50
1006.00	5.71	26.29	33.16	1600	0.99	7	4627.6	27.29
1030.00	6.97	25.32	31.07	1601	0.89	1	4738	26.32
990.00	5.32	25.19	31.31	1602	0.99	2	4554	26.19
1010.00	5.97	25.26	30.80	1603	0.89	3	4646	26.26
1005.00	5.00	25.58	30.91	1604	0.99	4	4623	26.58
1000.00	5.81	25.13	30.08	1605	0.97	5	4600	26.13
995.00	5.73	24.03	29.12	1606	0.95	6	4577	25.03
999.00	5.68	24.30	28.69	1607	1.12	7	4595.4	25.30
1001.00	5.84	23.80	28.61	1608	1	1	4604.6	24.80
1002.00	5.77	23.90	29.13	1609	1.21	2	4609.2	24.90
1004.00	5.00	24.41	31.48	1610	1.09	3	4618.4	25.41
1005.00	5.27	25.50	32.41	1611	1.03	4	4623	26.50
1006.00	5.71	26.29	33.16	1612	0.92	5	4627.6	27.29
1005.00	5.00	25.58	30.91	1613	0.93	6	4623	26.58
1000.00	5.81	25.13	30.08	1614	0.99	7	4600	26.13
995.00	5.73	24.03	29.12	1615	0.89	1	4577	25.03
999.00	5.68	24.30	28.69	1616	0.99	2	4595.4	25.30
999.00	5.68	24.30	28.69	1617	0.89	3	4595.4	25.30
1001.00	5.84	23.80	28.61	1618	0.99	4	4604.6	24.80
1002.00	5.77	23.90	29.13	1619	0.97	5	4609.2	24.90
1004.00	5.00	24.41	31.48	1620	0.95	6	4618.4	25.41
1005.00	5.27	25.50	32.41	1621	1.12	7	4623	26.50
1006.00	5.71	26.29	33.16	1622	1	1	4627.6	27.29
1030.00	6.97	25.32	31.07	1623	1.21	2	4738	26.32
990.00	5.32	25.19	31.31	1624	1.09	3	4554	26.19
1010.00	5.97	25.26	30.80	1625	1.03	4	4646	26.26
1005.00	5.00	25.58	30.91	1626	0.92	5	4623	26.58
1000.00	5.81	25.13	30.08	1627	0.93	6	4600	26.13
995.00	5.73	24.03	29.12	1628	0.99	7	4577	25.03
999.00	5.68	24.30	28.69	1629	0.89	1	4595.4	25.30
1001.00	5.84	23.80	28.61	1630	0.99	2	4604.6	24.80
1002.00	5.77	23.90	29.13	1631	0.97	3	4609.2	24.90
1004.00	5.00	24.41	31.48	1632	0.95	4	4618.4	25.41
1005.00	5.27	25.50	32.41	1633	1.12	5	4623	26.50
1006.00	5.71	26.29	33.16	1634	1	6	4627.6	27.29
990.00	5.32	25.19	31.31	1635	1.21	7	4554	26.19
1010.00	5.97	25.26	30.80	1636	1.09	1	4646	26.26
1005.00	5.00	25.58	30.91	1637	1.03	2	4623	26.58
1000.00	5.81	25.13	30.08	1638	0.92	3	4600	26.13
995.00	5.73	24.03	29.12	1639	0.93	4	4577	25.03
999.00	5.68	24.30	28.69	1640	0.99	5	4595.4	25.30
1001.00	5.84	23.80	28.61	1641	0.89	6	4604.6	24.80
1002.00	5.77	23.90	29.13	1642	0.99	7	4609.2	24.90
1004.00	5.00	24.41	31.48	1643	0.89	1	4618.4	25.41
1005.00	5.27	25.50	32.41	1644	0.99	2	4623	26.50
1006.00	5.71	26.29	33.16	1645	0.97	3	4627.6	27.29
1030.00	6.97	25.32	31.07	1646	0.95	4	4738	26.32
990.00	5.32	25.19	31.31	1647	1.12	5	4554	26.19
1010.00	5.97	25.26	30.80	1648	1	6	4646	26.26
1005.00	5.00	25.58	30.91	1649	1.21	7	4623	26.58
1000.00	5.81	25.13	30.08	1650	1.09	1	4600	26.13
995.00	5.73	24.03	29.12	1651	1.03	2	4577	25.03
999.00	5.68	24.30	28.69	1652	0.92	3	4595.4	25.30
1001.00	5.84	23.80	28.61	1653	0.93	4	4604.6	24.80
1002.00	5.77	23.90	29.13	1654	0.99	5	4609.2	24.90
1004.00	5.00	24.41	31.48	1655	0.89	6	4618.4	25.41
1005.00	5.27	25.50	32.41	1656	0.99	7	4623	26.50
1006.00	5.71	26.29	33.16	1657	0.97	1	4627.6	27.29
1005.00	5.00	25.58	30.91	1658	0.95	2	4623	26.58
1000.00	5.81	25.13	30.08	1659	1.12	3	4600	26.13
995.00	5.73	24.03	29.12	1660	1	4	4577	25.03
999.00	5.68	24.30	28.69	1661	1.21	5	4595.4	25.30
1001.00	5.84	23.80	28.61	1662	1.09	6	4604.6	24.80
1002.00	5.77	23.90	29.13	1663	1.03	7	4609.2	24.90
1004.00	5.00	24.41	31.48	1664	0.92	1	4618.4	25.41
1005.00	5.27	25.50	32.41	1665	0.93	2	4623	26.50
1006.00	5.71	26.29	33.16	1666	0.99	3	4627.6	27.29
999.00	5.68	24.30	28.69	1667	0.89	4	4595.4	25.30
1001.00	5.84	23.80	28.61	1668	0.99	5	4604.6	24.80
1002.00	5.77	23.90	29.13	1669	0.97	6	4609.2	24.90
1004.00	5.00	24.41	31.48	1670	0.95	7	4618.4	25.41
1005.00	5.27	25.50	32.41	1671	1.12	1	4623	26.50
1006.00	5.71	26.29	33.16	1672	1	2	4627.6	27.29
1030.00	6.97	25.32	31.07	1673	1.21	3	4738	26.32
990.00	5.32	25.19	31.31	1674	1.09	4	4554	26.19
1010.00	5.97	25.26	30.80	1675	1.03	5	4646	26.26
1005.00	5.00	25.58	30.91	1676	0.92	6	4623	26.58
1000.00	5.81	25.13	30.08	1677	0.93	7	4600	26.13
995.00	5.73	24.03	29.12	1678	0.99	1	4577	25.03
999.00	5.68	24.30	28.69	1679	0.89	2	4595.4	25.30
1001.00	5.84	23.80	28.61	1680	0.99	3	4604.6	24.80
1002.00	5.77	23.90	29.13	1681	0.89	4	4609.2	24.90
1004.00	5.00	24.41	31.48	1682	0.99	5	4618.4	25.41
1005.00	5.27	25.50	32.41	1683	0.97	6	4623	26.50
1006.00	5.71	26.29	33.16	1684	0.95	7	4627.6	27.29
990.00	5.32	25.19	31.31	1685	1.12	1	4554	26.19
1010.00	5.97	25.26	30.80	1686	1	2	4646	26.26
1005.00	5.00	25.58	30.91	1687	1.21	3	4623	26.58
1000.00	5.81	25.13	30.08	1688	1.09	4	4600	26.13
995.00	5.73	24.03	29.12	1689	1.03	5	4577	25.03
999.00	5.68	24.30	28.69	1690	0.92	6	4595.4	25.30
1001.00	5.84	23.80	28.61	1691	0.93	7	4604.6	24.80
1002.00	5.77	23.90	29.13	1692	0.99	1	4609.2	24.90
1004.00	5.00	24.41	31.48	1693	0.89	2	4618.4	25.41
1005.00	5.27	25.50	32.41	1694	0.99	3	4623	26.50
1006.00	5.71	26.29	33.16	1695	0.89	4	4627.6	27.29
1030.00	6.97	25.32	31.07	1696	0.99	5	4738	26.32
990.00	5.32	25.19	31.31	1697	0.97	6	4554	26.19
1010.00	5.97	25.26	30.80	1698	0.95	7	4646	26.26
1005.00	5.00	25.58	30.91	1699	1.12	1	4623	26.58
1000.00	5.81	25.13	30.08	1700	1	2	4600	26.13
995.00	5.73	24.03	29.12	1701	1.21	3	4577	25.03
999.00	5.68	24.30	28.69	1702	1.09	4	4595.4	25.30
1001.00	5.84	23.80	28.61	1703	1.03	5	4604.6	24.80
1002.00	5.77	23.90	29.13	1704	0.92	6	4609.2	24.90
1004.00	5.00	24.41	31.48	1705	0.93	7	4618.4	25.41
1005.00	5.27	25.50	32.41	1706	0.99	1	4623	26.50
1006.00	5.71	26.29	33.16	1707	0.89	2	4627.6	27.29
1005.00	5.00	25.58	30.91	1708	0.99	3	4623	26.58
1000.00	5.81	25.13	30.08	1709	0.97	4	4600	26.13
995.00	5.73	24.03	29.12	1710	0.95	5	4577	25.03
999.00	5.68	24.30	28.69	1711	1.12	6	4595.4	25.30
1001.00	5.84	23.80	28.61	1712	1	7	4604.6	24.80
1002.00	5.77	23.90	29.13	1713	1.21	1	4609.2	24.90
1004.00	5.00	24.41	31.48	1714	1.09	2	4618.4	25.41
1005.00	5.27	25.50	32.41	1715	1.03	3	4623	26.50
1006.00	5.71	26.29	33.16	1716	0.92	4	4627.6	27.29
1030.00	6.97	25.32	31.07	1717	0.93	5	4738	26.32
990.00	5.32	25.19	31.31	1718	0.99	6	4554	26.19
1010.00	5.97	25.26	30.80	1719	0.89	7	4646	26.26
1005.00	5.00	25.58	30.91	1720	0.99	1	4623	26.58
1000.00	5.81	25.13	30.08	1721	0.97	2	4600	26.13
995.00	5.73	24.03	29.12	1722	0.95	3	4577	25.03
999.00	5.68	24.30	28.69	1723	1.12	4	4595.4	25.30
1001.00	5.84	23.80	28.61	1724	1	5	4604.6	24.80
1002.00	5.77	23.90	29.13	1725	1.21	6	4609.2	24.90
1004.00	5.00	24.41	31.48	1726	1.09	7	4618.4	25.41
1005.00	5.27	25.50	32.41	1727	1.03	1	4623	26.50
1006.00	5.71	26.29	33.16	1728	0.92	2	4627.6	27.29
1030.00	6.97	25.32	31.07	1729	0.93	3	4738	26.32
990.00	5.32	25.19	31.31	1730	0.99	4	4554	26.19
1010.00	5.97	25.26	30.80	1731	0.89	5	4646	26.26
1005.00	5.00	25.58	30.91	1732	0.99	6	4623	26.58
1000.00	5.81	25.13	30.08	1733	0.89	7	4600	26.13
995.00	5.73	24.03	29.12	1734	0.99	1	4577	25.03
999.00	5.68	24.30	28.69	1735	0.97	2	4595.4	25.30
1001.00	5.84	23.80	28.61	1736	0.95	3	4604.6	24.80
1002.00	5.77	23.90	29.13	1737	1.12	4	4609.2	24.90
1004.00	5.00	24.41	31.48	1738	1	5	4618.4	25.41
1005.00	5.27	25.50	32.41	1739	1.21	6	4623	26.50
1006.00	5.71	26.29	33.16	1740	1.09	7	4627.6	27.29
1030.00	6.97	25.32	31.07	1741	1.03	1	4738	26.32
990.00	5.32	25.19	31.31	1742	0.92	2	4554	26.19
1010.00	5.97	25.26	30.80	1743	0.93	3	4646	26.26
1005.00	5.00	25.58	30.91	1744	0.99	4	4623	26.58
1000.00	5.81	25.13	30.08	1745	0.89	5	4600	26.13
995.00	5.73	24.03	29.12	1746	0.99	6	4577	25.03
999.00	5.68	24.30	28.69	1747	0.97	7	4595.4	25.30
1001.00	5.84	23.80	28.61	1748	0.95	1	4604.6	24.80
1002.00	5.77	23.90	29.13	1749	1.12	2	4609.2	24.90
1004.00	5.00	24.41	31.48	1750	1	3	4618.4	25.41
1005.00	5.27	25.50	32.41	1751	1.21	4	4623	26.50
1006.00	5.71	26.29	33.16	1752	1.09	5	4627.6	27.29
990.00	5.32	25.19	31.31	1753	1.03	6	4554	26.19
1010.00	5.97	25.26	30.80	1754	0.92	7	4646	26.26
1005.00	5.00	25.58	30.91	1755	0.93	1	4623	26.58
1000.00	5.81	25.13	30.08	1756	0.99	2	4600	26.13
995.00	5.73	24.03	29.12	1757	0.89	3	4577	25.03
999.00	5.68	24.30	28.69	1758	0.99	4	4595.4	25.30
1001.00	5.84	23.80	28.61	1759	0.97	5	4604.6	24.80
1002.00	5.77	23.90	29.13	1760	0.95	6	4609.2	24.90
1004.00	5.00	24.41	31.48	1761	1.12	7	4618.4	25.41
1005.00	5.27	25.50	32.41	1762	1	1	4623	26.50
1006.00	5.71	26.29	33.16	1763	1.21	2	4627.6	27.29
1030.00	6.97	25.32	31.07	1764	1.09	3	4738	26.32
990.00	5.32	25.19	31.31	1765	1.03	4	4554	26.19
1010.00	5.97	25.26	30.80	1766	0.92	5	4646	26.26
1005.00	5.00	25.58	30.91	1767	0.93	6	4623	26.58
1000.00	5.81	25.13	30.08	1768	0.99	7	4600	26.13
995.00	5.73	24.03	29.12	1769	0.89	1	4577	25.03
999.00	5.68	24.30	28.69	1770	0.99	2	4595.4	25.30
1001.00	5.84	23.80	28.61	1771	0.89	3	4604.6	24.80
1002.00	5.77	23.90	29.13	1772	0.99	4	4609.2	24.90
1004.00	5.00	24.41	31.48	1773	0.97	5	4618.4	25.41
1005.00	5.27	25.50	32.41	1774	0.95	6	4623	26.50
1006.00	5.71	26.29	33.16	1775	1.12	7	4627.6	27.29
1005.00	5.27	25.50	32.41	1776	1	1	4623	26.50
1006.00	5.71	26.29	33.16	1777	1.21	2	4627.6	27.29
1030.00	6.97	25.32	31.07	1778	1.09	3	4738	26.32
990.00	5.32	25.19	31.31	1779	1.03	4	4554	26.19
1010.00	5.97	25.26	30.80	1780	0.92	5	4646	26.26
1005.00	5.00	25.58	30.91	1781	0.93	6	4623	26.58
