RAD	WIND	MINT	MAXT	DOY	VPR	OKTA	RAIN	AHA
990	5.32	25.19	31.31	2270	0.97	4	4554	26.19
1010	5.97	25.26	30.8	2271	0.95	5	4646	26.26
1005	5	25.58	30.91	2272	1.12	6	4623	26.58
1000	5.81	25.13	30.08	2273	1	7	4600	26.13
995	5.73	24.03	29.12	2274	1.21	1	4577	25.03
999	5.68	24.3	28.69	2275	1.09	2	4595.4	25.3
1001	5.84	23.8	28.61	2276	1.03	3	4604.6	24.8
1002	5.77	23.9	29.13	2277	0.92	4	4609.2	24.9
1004	5	24.41	31.48	2278	0.93	5	4618.4	25.41
1005	5.27	25.5	32.41	2279	0.99	6	4623	26.5
1006	5.71	26.29	33.16	2280	0.89	7	4627.6	27.29
1030	6.97	25.32	31.07	2281	0.99	1	4738	26.32
990	5.32	25.19	31.31	2282	0.97	2	4554	26.19
1010	5.97	25.26	30.8	2283	0.95	3	4646	26.26
1005	5	25.58	30.91	2284	1.12	4	4623	26.58
1000	5.81	25.13	30.08	2285	1	5	4600	26.13
995	5.73	24.03	29.12	2286	1.21	6	4577	25.03
999	5.68	24.3	28.69	2287	1.09	7	4595.4	25.3
1001	5.84	23.8	28.61	2288	1.03	1	4604.6	24.8
1002	5.77	23.9	29.13	2289	0.92	2	4609.2	24.9
1004	5	24.41	31.48	2290	0.93	3	4618.4	25.41
1005	5.27	25.5	32.41	2291	0.99	4	4623	26.5
1006	5.71	26.29	33.16	2292	0.89	5	4627.6	27.29
1030	6.97	25.32	31.07	2293	0.99	6	4738	26.32
990	5.32	25.19	31.31	2294	0.89	7	4554	26.19
1010	5.97	25.26	30.8	2295	0.99	1	4646	26.26
1005	5	25.58	30.91	2296	0.97	2	4623	26.58
1000	5.81	25.13	30.08	2297	0.95	3	4600	26.13
995	5.73	24.03	29.12	2298	1.12	4	4577	25.03
999	5.68	24.3	28.69	2299	1	5	4595.4	25.3
1001	5.84	23.8	28.61	2300	1.21	6	4604.6	24.8
1002	5.77	23.9	29.13	2301	1.09	7	4609.2	24.9
1004	5	24.41	31.48	2302	1.03	1	4618.4	25.41
1005	5.27	25.5	32.41	2303	0.92	2	4623	26.5
1006	5.71	26.29	33.16	2304	0.93	3	4627.6	27.29
990	5.32	25.19	31.31	2305	0.99	4	4554	26.19
1010	5.97	25.26	30.8	2306	0.89	5	4646	26.26
1005	5	25.58	30.91	2307	0.99	6	4623	26.58
1000	5.81	25.13	30.08	2308	0.97	7	4600	26.13
995	5.73	24.03	29.12	2309	0.95	1	4577	25.03
999	5.68	24.3	28.69	2310	1.12	2	4595.4	25.3
1001	5.84	23.8	28.61	2311	1	3	4604.6	24.8
1002	5.77	23.9	29.13	2312	1.21	4	4609.2	24.9
1004	5	24.41	31.48	2313	1.09	5	4618.4	25.41
1005	5.27	25.5	32.41	2314	1.03	6	4623	26.5
1006	5.71	26.29	33.16	2315	0.92	7	4627.6	27.29
1030	6.97	25.32	31.07	2316	0.93	1	4738	26.32
990	5.32	25.19	31.31	2317	0.99	2	4554	26.19
1010	5.97	25.26	30.8	2318	0.89	3	4646	26.26
1005	5	25.58	30.91	2319	0.99	4	4623	26.58
1000	5.81	25.13	30.08	2320	0.97	5	4600	26.13
995	5.73	24.03	29.12	2321	0.95	6	4577	25.03
999	5.68	24.3	28.69	2322	1.12	7	4595.4	25.3
1001	5.84	23.8	28.61	2323	1	1	4604.6	24.8
1002	5.77	23.9	29.13	2324	1.21	2	4609.2	24.9
1004	5	24.41	31.48	2325	1.09	3	4618.4	25.41
1005	5.27	25.5	32.41	2326	1.03	4	4623	26.5
1006	5.71	26.29	33.16	2327	0.92	5	4627.6	27.29
1005	5.27	25.5	32.41	2328	0.93	6	4623	26.5
1006	5.71	26.29	33.16	2329	0.99	7	4627.6	27.29
1030	6.97	25.32	31.07	2330	0.89	1	4738	26.32
990	5.32	25.19	31.31	2331	0.99	2	4554	26.19
1010	5.97	25.26	30.8	2332	0.89	3	4646	26.26
1005	5	25.58	30.91	2333	0.99	4	4623	26.58
1000	5.81	25.13	30.08	2334	0.97	5	4600	26.13
995	5.73	24.03	29.12	2335	0.95	6	4577	25.03
999	5.68	24.3	28.69	2336	1.12	7	4595.4	25.3
1001	5.84	23.8	28.61	2337	1	1	4604.6	24.8
1002	5.77	23.9	29.13	2338	1.21	2	4609.2	24.9
1004	5	24.41	31.48	2339	1.09	3	4618.4	25.41
1005	5.27	25.5	32.41	2340	1.03	4	4623	26.5
1006	5.71	26.29	33.16	2341	0.92	5	4627.6	27.29
1005	5	25.58	30.91	2342	0.93	6	4623	26.58
1000	5.81	25.13	30.08	2343	0.99	7	4600	26.13
995	5.73	24.03	29.12	2344	0.89	1	4577	25.03
999	5.68	24.3	28.69	2345	0.99	2	4595.4	25.3
999	5.68	24.3	28.69	2346	0.89	3	4595.4	25.3
1001	5.84	23.8	28.61	2347	0.99	4	4604.6	24.8
1002	5.77	23.9	29.13	2348	0.97	5	4609.2	24.9
1004	5	24.41	31.48	2349	0.95	6	4618.4	25.41
1005	5.27	25.5	32.41	2350	1.12	7	4623	26.5
1006	5.71	26.29	33.16	2351	1	1	4627.6	27.29
1030	6.97	25.32	31.07	2352	1.21	2	4738	26.32
990	5.32	25.19	31.31	2353	1.09	3	4554	26.19
1010	5.97	25.26	30.8	2354	1.03	4	4646	26.26
1005	5	25.58	30.91	2355	0.92	5	4623	26.58
1000	5.81	25.13	30.08	2356	0.93	6	4600	26.13
995	5.73	24.03	29.12	2357	0.99	7	4577	25.03
999	5.68	24.3	28.69	2358	0.89	1	4595.4	25.3
1001	5.84	23.8	28.61	2359	0.99	2	4604.6	24.8
1002	5.77	23.9	29.13	2360	0.97	3	4609.2	24.9
1004	5	24.41	31.48	2361	0.95	4	4618.4	25.41
1005	5.27	25.5	32.41	2362	1.12	5	4623	26.5
1006	5.71	26.29	33.16	2363	1	6	4627.6	27.29
990	5.32	25.19	31.31	2364	1.21	7	4554	26.19
1010	5.97	25.26	30.8	2365	1.09	1	4646	26.26
1005	5	25.58	30.91	2366	1.03	2	4623	26.58
1000	5.81	25.13	30.08	2367	0.92	3	4600	26.13
995	5.73	24.03	29.12	2368	0.93	4	4577	25.03
999	5.68	24.3	28.69	2369	0.99	5	4595.4	25.3
1001	5.84	23.8	28.61	2370	0.89	6	4604.6	24.8
1002	5.77	23.9	29.13	2371	0.99	7	4609.2	24.9
1004	5	24.41	31.48	2372	0.89	1	4618.4	25.41
1005	5.27	25.5	32.41	2373	0.99	2	4623	26.5
1006	5.71	26.29	33.16	2374	0.97	3	4627.6	27.29
1030	6.97	25.32	31.07	2375	0.95	4	4738	26.32
990	5.32	25.19	31.31	2376	1.12	5	4554	26.19
1010	5.97	25.26	30.8	2377	1	6	4646	26.26
1005	5	25.58	30.91	2378	1.21	7	4623	26.58
1000	5.81	25.13	30.08	2379	1.09	1	4600	26.13
995	5.73	24.03	29.12	2380	1.03	2	4577	25.03
999	5.68	24.3	28.69	2381	0.92	3	4595.4	25.3
1001	5.84	23.8	28.61	2382	0.93	4	4604.6	24.8
1002	5.77	23.9	29.13	2383	0.99	5	4609.2	24.9
1004	5	24.41	31.48	2384	0.89	6	4618.4	25.41
1005	5.27	25.5	32.41	2385	0.99	7	4623	26.5
1006	5.71	26.29	33.16	2386	0.97	1	4627.6	27.29
1005	5	25.58	30.91	2387	0.95	2	4623	26.58
1000	5.81	25.13	30.08	2388	1.12	3	4600	26.13
995	5.73	24.03	29.12	2389	1	4	4577	25.03
999	5.68	24.3	28.69	2390	1.21	5	4595.4	25.3
1001	5.84	23.8	28.61	2391	1.09	6	4604.6	24.8
1002	5.77	23.9	29.13	2392	1.03	7	4609.2	24.9
1004	5	24.41	31.48	2393	0.92	1	4618.4	25.41
1005	5.27	25.5	32.41	2394	0.93	2	4623	26.5
1006	5.71	26.29	33.16	2395	0.99	3	4627.6	27.29
999	5.68	24.3	28.69	2396	0.89	4	4595.4	25.3
1001	5.84	23.8	28.61	2397	0.99	5	4604.6	24.8
1002	5.77	23.9	29.13	2398	0.97	6	4609.2	24.9
1004	5	24.41	31.48	2399	0.95	7	4618.4	25.41
1005	5.27	25.5	32.41	2400	1.12	1	4623	26.5
1006	5.71	26.29	33.16	2401	1	2	4627.6	27.29
1030	6.97	25.32	31.07	2402	1.21	3	4738	26.32
990	5.32	25.19	31.31	2403	1.09	4	4554	26.19
1010	5.97	25.26	30.8	2404	1.03	5	4646	26.26
1005	5	25.58	30.91	2405	0.92	6	4623	26.58
1000	5.81	25.13	30.08	2406	0.93	7	4600	26.13
995	5.73	24.03	29.12	2407	0.99	1	4577	25.03
999	5.68	24.3	28.69	2408	0.89	2	4595.4	25.3
1001	5.84	23.8	28.61	2409	0.99	3	4604.6	24.8
1002	5.77	23.9	29.13	2410	0.89	4	4609.2	24.9
1004	5	24.41	31.48	2411	0.99	5	4618.4	25.41
1005	5.27	25.5	32.41	2412	0.97	6	4623	26.5
1006	5.71	26.29	33.16	2413	0.95	7	4627.6	27.29
990	5.32	25.19	31.31	2414	1.12	1	4554	26.19
1010	5.97	25.26	30.8	2415	1	2	4646	26.26
1005	5	25.58	30.91	2416	1.21	3	4623	26.58
1000	5.81	25.13	30.08	2417	1.09	4	4600	26.13
995	5.73	24.03	29.12	2418	1.03	5	4577	25.03
999	5.68	24.3	28.69	2419	0.92	6	4595.4	25.3
1001	5.84	23.8	28.61	2420	0.93	7	4604.6	24.8
1002	5.77	23.9	29.13	2421	0.99	1	4609.2	24.9
1004	5	24.41	31.48	2422	0.89	2	4618.4	25.41
1005	5.27	25.5	32.41	2423	0.99	3	4623	26.5
1006	5.71	26.29	33.16	2424	0.89	4	4627.6	27.29
1030	6.97	25.32	31.07	2425	0.99	5	4738	26.32
990	5.32	25.19	31.31	2426	0.97	6	4554	26.19
1010	5.97	25.26	30.8	2427	0.95	7	4646	26.26
1005	5	25.58	30.91	2428	1.12	1	4623	26.58
1000	5.81	25.13	30.08	2429	1	2	4600	26.13
995	5.73	24.03	29.12	2430	1.21	3	4577	25.03
999	5.68	24.3	28.69	2431	1.09	4	4595.4	25.3
1001	5.84	23.8	28.61	2432	1.03	5	4604.6	24.8
1002	5.77	23.9	29.13	2433	0.92	6	4609.2	24.9
1004	5	24.41	31.48	2434	0.93	7	4618.4	25.41
1005	5.27	25.5	32.41	2435	0.99	1	4623	26.5
1006	5.71	26.29	33.16	2436	0.89	2	4627.6	27.29
1005	5	25.58	30.91	2437	0.99	3	4623	26.58
1000	5.81	25.13	30.08	2438	0.97	4	4600	26.13
995	5.73	24.03	29.12	2439	0.95	5	4577	25.03
999	5.68	24.3	28.69	2440	1.12	6	4595.4	25.3
1001	5.84	23.8	28.61	2441	1	7	4604.6	24.8
1002	5.77	23.9	29.13	2442	1.21	1	4609.2	24.9
1004	5	24.41	31.48	2443	1.09	2	4618.4	25.41
1005	5.27	25.5	32.41	2444	1.03	3	4623	26.5
1006	5.71	26.29	33.16	2445	0.92	4	4627.6	27.29
1030	6.97	25.32	31.07	2446	0.93	5	4738	26.32
990	5.32	25.19	31.31	2447	0.99	6	4554	26.19
1010	5.97	25.26	30.8	2448	0.89	7	4646	26.26
1005	5	25.58	30.91	2449	0.99	1	4623	26.58
1000	5.81	25.13	30.08	2450	0.97	2	4600	26.13
995	5.73	24.03	29.12	2451	0.95	3	4577	25.03
999	5.68	24.3	28.69	2452	1.12	4	4595.4	25.3
1001	5.84	23.8	28.61	2453	1	5	4604.6	24.8
1002	5.77	23.9	29.13	2454	1.21	6	4609.2	24.9
1004	5	24.41	31.48	2455	1.09	7	4618.4	25.41
1005	5.27	25.5	32.41	2456	1.03	1	4623	26.5
1006	5.71	26.29	33.16	2457	0.92	2	4627.6	27.29
1030	6.97	25.32	31.07	2458	0.93	3	4738	26.32
990	5.32	25.19	31.31	2459	0.99	4	4554	26.19
1010	5.97	25.26	30.8	2460	0.89	5	4646	26.26
1005	5	25.58	30.91	2461	0.99	6	4623	26.58
1000	5.81	25.13	30.08	2462	0.89	7	4600	26.13
995	5.73	24.03	29.12	2463	0.99	1	4577	25.03
999	5.68	24.3	28.69	2464	0.97	2	4595.4	25.3
1001	5.84	23.8	28.61	2465	0.95	3	4604.6	24.8
1002	5.77	23.9	29.13	2466	1.12	4	4609.2	24.9
1004	5	24.41	31.48	2467	1	5	4618.4	25.41
1005	5.27	25.5	32.41	2468	1.21	6	4623	26.5
1006	5.71	26.29	33.16	2469	1.09	7	4627.6	27.29
1030	6.97	25.32	31.07	2470	1.03	1	4738	26.32
990	5.32	25.19	31.31	2471	0.92	2	4554	26.19
1010	5.97	25.26	30.8	2472	0.93	3	4646	26.26
1005	5	25.58	30.91	2473	0.99	4	4623	26.58
1000	5.81	25.13	30.08	2474	0.89	5	4600	26.13
995	5.73	24.03	29.12	2475	0.99	6	4577	25.03
999	5.68	24.3	28.69	2476	0.97	7	4595.4	25.3
1001	5.84	23.8	28.61	2477	0.95	1	4604.6	24.8
1002	5.77	23.9	29.13	2478	1.12	2	4609.2	24.9
1004	5	24.41	31.48	2479	1	3	4618.4	25.41
1005	5.27	25.5	32.41	2480	1.21	4	4623	26.5
1006	5.71	26.29	33.16	2481	1.09	5	4627.6	27.29
990	5.32	25.19	31.31	2482	1.03	6	4554	26.19
1010	5.97	25.26	30.8	2483	0.92	7	4646	26.26
1005	5	25.58	30.91	2484	0.93	1	4623	26.58
1000	5.81	25.13	30.08	2485	0.99	2	4600	26.13
995	5.73	24.03	29.12	2486	0.89	3	4577	25.03
999	5.68	24.3	28.69	2487	0.99	4	4595.4	25.3
1001	5.84	23.8	28.61	2488	0.97	5	4604.6	24.8
1002	5.77	23.9	29.13	2489	0.95	6	4609.2	24.9
1004	5	24.41	31.48	2490	1.12	7	4618.4	25.41
1005	5.27	25.5	32.41	2491	1	1	4623	26.5
1006	5.71	26.29	33.16	2492	1.21	2	4627.6	27.29
1030	6.97	25.32	31.07	2493	1.09	3	4738	26.32
990	5.32	25.19	31.31	2494	1.03	4	4554	26.19
1010	5.97	25.26	30.8	2495	0.92	5	4646	26.26
1005	5	25.58	30.91	2496	0.93	6	4623	26.58
1000	5.81	25.13	30.08	2497	0.99	7	4600	26.13
995	5.73	24.03	29.12	2498	0.89	1	4577	25.03
999	5.68	24.3	28.69	2499	0.99	2	4595.4	25.3
1001	5.84	23.8	28.61	2500	0.89	3	4604.6	24.8
1002	5.77	23.9	29.13	2501	0.99	4	4609.2	24.9
1004	5	24.41	31.48	2502	0.97	5	4618.4	25.41
1005	5.27	25.5	32.41	2503	0.95	6	4623	26.5
1006	5.71	26.29	33.16	2504	1.12	7	4627.6	27.29
1005	5.27	25.5	32.41	2505	1	1	4623	26.5
1006	5.71	26.29	33.16	2506	1.21	2	4627.6	27.29
1030	6.97	25.32	31.07	2507	1.09	3	4738	26.32
990	5.32	25.19	31.31	2508	1.03	4	4554	26.19
1010	5.97	25.26	30.8	2509	0.92	5	4646	26.26
1005	5	25.58	30.91	2510	0.93	6	4623	26.58
1000	5.81	25.13	30.08	2511	0.99	7	4600	26.13
995	5.73	24.03	29.12	2512	0.89	1	4577	25.03
999	5.68	24.3	28.69	2513	0.99	2	4595.4	25.3
1001	5.84	23.8	28.61	2514	0.89	3	4604.6	24.8
1002	5.77	23.9	29.13	2515	0.99	4	4609.2	24.9
1004	5	24.41	31.48	2516	0.97	5	4618.4	25.41
1005	5.27	25.5	32.41	2517	0.95	6	4623	26.5
1006	5.71	26.29	33.16	2518	1.12	7	4627.6	27.29
1005	5	25.58	30.91	2519	1	1	4623	26.58
1000	5.81	25.13	30.08	2520	1.21	2	4600	26.13
995	5.73	24.03	29.12	2521	1.09	3	4577	25.03
999	5.68	24.3	28.69	2522	1.03	4	4595.4	25.3
1001	5.84	23.8	28.61	2523	0.92	5	4604.6	24.8
1002	5.77	23.9	29.13	2524	0.93	6	4609.2	24.9
1004	5	24.41	31.48	2525	0.99	7	4618.4	25.41
1005	5.27	25.5	32.41	2526	0.89	1	4623	26.5
1006	5.71	26.29	33.16	2527	0.99	2	4627.6	27.29
1030	6.97	25.32	31.07	2528	0.97	3	4738	26.32
990	5.32	25.19	31.31	2529	0.95	4	4554	26.19
1010	5.97	25.26	30.8	2530	1.12	5	4646	26.26
1005	5	25.58	30.91	2531	1	6	4623	26.58
1000	5.81	25.13	30.08	2532	1.21	7	4600	26.13
995	5.73	24.03	29.12	2533	1.09	1	4577	25.03
999	5.68	24.3	28.69	2534	1.03	2	4595.4	25.3
1001	5.84	23.8	28.61	2535	0.92	3	4604.6	24.8
1002	5.77	23.9	29.13	2536	0.93	4	4609.2	24.9
1004	5	24.41	31.48	2537	0.99	5	4618.4	25.41
1005	5.27	25.5	32.41	2538	0.89	6	4623	26.5
1006	5.71	26.29	33.16	2539	0.99	7	4627.6	27.29
1030	6.97	25.32	31.07	2540	0.97	1	4738	26.32
990	5.32	25.19	31.31	2541	0.95	2	4554	26.19
1010	5.97	25.26	30.8	2542	1.12	3	4646	26.26
1005	5	25.58	30.91	2543	1	4	4623	26.58
1000	5.81	25.13	30.08	2544	1.21	5	4600	26.13
995	5.73	24.03	29.12	2545	1.09	6	4577	25.03
999	5.68	24.3	28.69	2546	1.03	7	4595.4	25.3
1001	5.84	23.8	28.61	2547	0.92	1	4604.6	24.8
1002	5.77	23.9	29.13	2548	0.93	2	4609.2	24.9
1004	5	24.41	31.48	2549	0.99	3	4618.4	25.41
1005	5.27	25.5	32.41	2550	0.89	4	4623	26.5
1006	5.71	26.29	33.16	2551	0.99	5	4627.6	27.29
1030	6.97	25.32	31.07	2552	0.89	6	4738	26.32
990	5.32	25.19	31.31	2553	0.99	7	4554	26.19
1010	5.97	25.26	30.8	2554	0.97	1	4646	26.26
990	5.32	25.19	31.31	2555	0.89	1	4554	26.19
1010	5.97	25.26	30.8	2556	0.99	2	4646	26.26
1005	5	25.58	30.91	2557	0.97	3	4623	26.58
1000	5.81	25.13	30.08	2558	0.95	4	4600	26.13
995	5.73	24.03	29.12	2559	1.12	5	4577	25.03
999	5.68	24.3	28.69	2560	1	6	4595.4	25.3
1001	5.84	23.8	28.61	2561	1.21	7	4604.6	24.8
1002	5.77	23.9	29.13	2562	1.09	1	4609.2	24.9
1004	5	24.41	31.48	2563	1.03	2	4618.4	25.41
1005	5.27	25.5	32.41	2564	0.92	3	4623	26.5
1006	5.71	26.29	33.16	2565	0.93	4	4627.6	27.29
1030	6.97	25.32	31.07	2566	0.99	5	4738	26.32
990	5.32	25.19	31.31	2567	0.89	6	4554	26.19
1010	5.97	25.26	30.8	2568	0.99	7	4646	26.26
1005	5	25.58	30.91	2569	0.89	1	4623	26.58
1000	5.81	25.13	30.08	2570	0.99	2	4600	26.13
995	5.73	24.03	29.12	2571	0.97	3	4577	25.03
999	5.68	24.3	28.69	2572	0.95	4	4595.4	25.3
1001	5.84	23.8	28.61	2573	1.12	5	4604.6	24.8
1002	5.77	23.9	29.13	2574	1	6	4609.2	24.9
1004	5	24.41	31.48	2575	1.21	7	4618.4	25.41
1005	5.27	25.5	32.41	2576	1.09	1	4623	26.5
1006	5.71	26.29	33.16	2577	1.03	2	4627.6	27.29
1030	6.97	25.32	31.07	2578	0.92	3	4738	26.32
990	5.32	25.19	31.31	2579	0.93	4	4554	26.19
1010	5.97	25.26	30.8	2580	0.99	5	4646	26.26
1005	5	25.58	30.91	2581	0.89	6	4623	26.58
1000	5.81	25.13	30.08	2582	0.99	7	4600	26.13
995	5.73	24.03	29.12	2583	0.97	1	4577	25.03
999	5.68	24.3	28.69	2584	0.95	2	4595.4	25.3
1001	5.84	23.8	28.61	2585	1.12	3	4604.6	24.8
1002	5.77	23.9	29.13	2586	1	4	4609.2	24.9
1004	5	24.41	31.48	2587	1.21	5	4618.4	25.41
1005	5.27	25.5	32.41	2588	1.09	6	4623	26.5
1006	5.71	26.29	33.16	2589	1.03	7	4627.6	27.29
1030	6.97	25.32	31.07	2590	0.92	1	4738	26.32
990	5.32	25.19	31.31	2591	0.93	2	4554	26.19
1010	5.97	25.26	30.8	2592	0.99	3	4646	26.26
1005	5	25.58	30.91	2593	0.89	4	4623	26.58
1000	5.81	25.13	30.08	2594	0.99	5	4600	26.13
995	5.73	24.03	29.12	2595	0.97	6	4577	25.03
999	5.68	24.3	28.69	2596	0.95	7	4595.4	25.3
1001	5.84	23.8	28.61	2597	1.12	1	4604.6	24.8
1002	5.77	23.9	29.13	2598	1	2	4609.2	24.9
1004	5	24.41	31.48	2599	1.21	3	4618.4	25.41
1005	5.27	25.5	32.41	2600	1.09	4	4623	26.5
1006	5.71	26.29	33.16	2601	1.03	5	4627.6	27.29
990	5.32	25.19	31.31	2602	0.92	6	4554	26.19
1010	5.97	25.26	30.8	2603	0.93	7	4646	26.26
1005	5	25.58	30.91	2604	0.99	1	4623	26.58
1000	5.81	25.13	30.08	2605	0.89	2	4600	26.13
995	5.73	24.03	29.12	2606	0.99	3	4577	25.03
999	5.68	24.3	28.69	2607	0.89	4	4595.4	25.3
1001	5.84	23.8	28.61	2608	0.99	5	4604.6	24.8
1002	5.77	23.9	29.13	2609	0.97	6	4609.2	24.9
1004	5	24.41	31.48	2610	0.95	7	4618.4	25.41
1005	5.27	25.5	32.41	2611	1.12	1	4623	26.5
1006	5.71	26.29	33.16	2612	1	2	4627.6	27.29
1030	6.97	25.32	31.07	2613	1.21	3	4738	26.32
990	5.32	25.19	31.31	2614	1.09	4	4554	26.19
1010	5.97	25.26	30.8	2615	1.03	5	4646	26.26
1005	5	25.58	30.91	2616	0.92	6	4623	26.58
1000	5.81	25.13	30.08	2617	0.93	7	4600	26.13
995	5.73	24.03	29.12	2618	0.99	1	4577	25.03
999	5.68	24.3	28.69	2619	0.89	2	4595.4	25.3
1001	5.84	23.8	28.61	2620	0.99	3	4604.6	24.8
1002	5.77	23.9	29.13	2621	0.89	4	4609.2	24.9
1004	5	24.41	31.48	2622	0.99	5	4618.4	25.41
1005	5.27	25.5	32.41	2623	0.97	6	4623	26.5
1006	5.71	26.29	33.16	2624	0.95	7	4627.6	27.29
1005	5	25.58	30.91	2625	1.12	1	4623	26.58
1000	5.81	25.13	30.08	2626	1	2	4600	26.13
995	5.73	24.03	29.12	2627	1.21	3	4577	25.03
999	5.68	24.3	28.69	2628	1.09	4	4595.4	25.3
1001	5.84	23.8	28.61	2629	1.03	5	4604.6	24.8
1002	5.77	23.9	29.13	2630	0.92	6	4609.2	24.9
1004	5	24.41	31.48	2631	0.93	7	4618.4	25.41
1005	5.27	25.5	32.41	2632	0.99	1	4623	26.5
1006	5.71	26.29	33.16	2633	0.89	2	4627.6	27.29
1030	6.97	25.32	31.07	2634	0.99	3	4738	26.32
990	5.32	25.19	31.31	2635	0.97	4	4554	26.19
1010	5.97	25.26	30.8	2636	0.95	5	4646	26.26
1005	5	25.58	30.91	2637	1.12	6	4623	26.58
1000	5.81	25.13	30.08	2638	1	7	4600	26.13
995	5.73	24.03	29.12	2639	1.21	1	4577	25.03
999	5.68	24.3	28.69	2640	1.09	2	4595.4	25.3
1001	5.84	23.8	28.61	2641	1.03	3	4604.6	24.8
1002	5.77	23.9	29.13	2642	0.92	4	4609.2	24.9
1004	5	24.41	31.48	2643	0.93	5	4618.4	25.41
1005	5.27	25.5	32.41	2644	0.99	6	4623	26.5
1006	5.71	26.29	33.16	2645	0.89	7	4627.6	27.29
1030	6.97	25.32	31.07	2646	0.99	1	4738	26.32
990	5.32	25.19	31.31	2647	0.97	2	4554	26.19
1010	5.97	25.26	30.8	2648	0.95	3	4646	26.26
1005	5	25.58	30.91	2649	1.12	4	4623	26.58
1000	5.81	25.13	30.08	2650	1	5	4600	26.13
995	5.73	24.03	29.12	2651	1.21	6	4577	25.03
999	5.68	24.3	28.69	2652	1.09	7	4595.4	25.3
1001	5.84	23.8	28.61	2653	1.03	1	4604.6	24.8
1002	5.77	23.9	29.13	2654	0.92	2	4609.2	24.9
1004	5	24.41	31.48	2655	0.93	3	4618.4	25.41
1005	5.27	25.5	32.41	2656	0.99	4	4623	26.5
1006	5.71	26.29	33.16	2657	0.89	5	4627.6	27.29
1030	6.97	25.32	31.07	2658	0.99	6	4738	26.32
990	5.32	25.19	31.31	2659	0.89	7	4554	26.19
1010	5.97	25.26	30.8	2660	0.99	1	4646	26.26
1005	5	25.58	30.91	2661	0.97	2	4623	26.58
1000	5.81	25.13	30.08	2662	0.95	3	4600	26.13
995	5.73	24.03	29.12	2663	1.12	4	4577	25.03
999	5.68	24.3	28.69	2664	1	5	4595.4	25.3
1001	5.84	23.8	28.61	2665	1.21	6	4604.6	24.8
1002	5.77	23.9	29.13	2666	1.09	7	4609.2	24.9
1004	5	24.41	31.48	2667	1.03	1	4618.4	25.41
1005	5.27	25.5	32.41	2668	0.92	2	4623	26.5
1006	5.71	26.29	33.16	2669	0.93	3	4627.6	27.29
990	5.32	25.19	31.31	2670	0.99	4	4554	26.19
1010	5.97	25.26	30.8	2671	0.89	5	4646	26.26
1005	5	25.58	30.91	2672	0.99	6	4623	26.58
1000	5.81	25.13	30.08	2673	0.97	7	4600	26.13
995	5.73	24.03	29.12	2674	0.95	1	4577	25.03
999	5.68	24.3	28.69	2675	1.12	2	4595.4	25.3
1001	5.84	23.8	28.61	2676	1	3	4604.6	24.8
1002	5.77	23.9	29.13	2677	1.21	4	4609.2	24.9
1004	5	24.41	31.48	2678	1.09	5	4618.4	25.41
1005	5.27	25.5	32.41	2679	1.03	6	4623	26.5
1006	5.71	26.29	33.16	2680	0.92	7	4627.6	27.29
1030	6.97	25.32	31.07	2681	0.93	1	4738	26.32
990	5.32	25.19	31.31	2682	0.99	2	4554	26.19
1010	5.97	25.26	30.8	2683	0.89	3	4646	26.26
1005	5	25.58	30.91	2684	0.99	4	4623	26.58
1000	5.81	25.13	30.08	2685	0.97	5	4600	26.13
995	5.73	24.03	29.12	2686	0.95	6	4577	25.03
999	5.68	24.3	28.69	2687	1.12	7	4595.4	25.3
1001	5.84	23.8	28.61	2688	1	1	4604.6	24.8
1002	5.77	23.9	29.13	2689	1.21	2	4609.2	24.9
1004	5	24.41	31.48	2690	1.09	3	4618.4	25.41
1005	5.27	25.5	32.41	2691	1.03	4	4623	26.5
1006	5.71	26.29	33.16	2692	0.92	5	4627.6	27.29
1005	5.27	25.5	32.41	2693	0.93	6	4623	26.5
1006	5.71	26.29	33.16	2694	0.99	7	4627.6	27.29
1030	6.97	25.32	31.07	2695	0.89	1	4738	26.32
990	5.32	25.19	31.31	2696	0.99	2	4554	26.19
1010	5.97	25.26	30.8	2697	0.89	3	4646	26.26
1005	5	25.58	30.91	2698	0.99	4	4623	26.58
1000	5.81	25.13	30.08	2699	0.97	5	4600	26.13
995	5.73	24.03	29.12	2700	0.95	6	4577	25.03
999	5.68	24.3	28.69	2701	1.12	7	4595.4	25.3
1001	5.84	23.8	28.61	2702	1	1	4604.6	24.8
1002	5.77	23.9	29.13	2703	1.21	2	4609.2	24.9
1004	5	24.41	31.48	2704	1.09	3	4618.4	25.41
1005	5.27	25.5	32.41	2705	1.03	4	4623	26.5
1006	5.71	26.29	33.16	2706	0.92	5	4627.6	27.29
1005	5	25.58	30.91	2707	0.93	6	4623	26.58
1000	5.81	25.13	30.08	2708	0.99	7	4600	26.13
995	5.73	24.03	29.12	2709	0.89	1	4577	25.03
999	5.68	24.3	28.69	2710	0.99	2	4595.4	25.3
999	5.68	24.3	28.69	2711	0.89	3	4595.4	25.3
1001	5.84	23.8	28.61	2712	0.99	4	4604.6	24.8
1002	5.77	23.9	29.13	2713	0.97	5	4609.2	24.9
1004	5	24.41	31.48	2714	0.95	6	4618.4	25.41
1005	5.27	25.5	32.41	2715	1.12	7	4623	26.5
1006	5.71	26.29	33.16	2716	1	1	4627.6	27.29
1030	6.97	25.32	31.07	2717	1.21	2	4738	26.32
